,TOKEN,NE-COARSE-LIT,sent_id
81222,Northumberland,O,200
81223,is,O,200
81224,to,O,200
81225,be,O,200
81226,mistress,O,200
81227,of,O,200
81228,the,O,200
81229,robes,O,200
81230,to,O,200
81231,the,O,200
81232,new,O,200
81233,queen,O,200
81234,.,O,200
81235,—,O,200
81236,The,O,200
81237,Earl,O,200
81238,of,O,200
81239,Hopetown,O,200
81240,is,O,200
81241,to,O,200
81242,be,O,200
81243,chamberlain,O,200
81244,to,O,200
81245,the,O,200
81246,queen,O,200
81247,Sir,O,200
81248,Charles,O,200
81249,M,O,200
81250,orice,O,200
81251,Pole,O,200
81252,",",O,200
81253,Bart,O,200
81254,",",O,200
81255,G.C,O,200
81256,.8,O,200
81257,.,O,200
81258,",",O,200
81259,is,O,200
81260,appointed,O,200
81261,naval,O,200
81262,aid-de-camp,O,200
81263,to,O,200
81264,the,O,200
81265,king,O,200
81266,.,O,200
81267,It,O,200
81268,is,O,200
81269,said,O,200
81270,that,O,200
81271,",",O,200
81272,should,O,200
81273,the,O,200
81274,Duke,O,200
81275,of,O,200
81276,Cumberland,O,200
81277,make,O,200
81278,his,O,200
81279,election,O,200
81280,for,O,200
81281,the,O,200
81282,viceroyship,O,200
81283,of,O,200
81284,Hanover,O,200
81285,",",O,200
81286,the,O,200
81287,Duke,O,200
81288,of,O,200
81289,Cambridge,O,200
81290,",",O,200
81291,on,O,200
81292,his,O,200
81293,recall,O,200
81294,",",O,200
81295,goes,O,200
81296,to,O,200
81297,the,O,200
81298,horse,O,200
81299,guards,O,200
81300,.,O,200
81301,But,O,200
81302,it,O,200
81303,is,O,200
81304,conjectured,O,200
81305,that,O,200
81306,the,O,200
81307,Duke,O,200
81308,of,O,200
81309,Cumberland,O,200
81310,will,O,200
81311,remain,O,200
81312,in,O,200
81313,England,B-LOC,200
81314,",",O,200
81315,to,O,200
81316,watch,O,200
81317,over,O,200
81318,the,O,200
81319,interests,O,200
81320,of,O,200
81321,his,O,200
81322,son,O,200
81323,",",O,200
81324,as,O,200
81325,the,O,200
81326,Prince,O,200
81327,Leopold,O,200
81328,was,O,200
81329,recommended,O,200
81330,to,O,200
81331,do,O,200
81332,for,O,200
81333,the,O,200
81334,purpose,O,200
81335,of,O,200
81336,protecting,O,200
81337,those,O,200
81338,of,O,200
81339,his,O,200
81340,niece,O,200
81341,.,O,200
81342,Prince,O,200
81343,Leopold,O,200
81344,is,O,200
81345,to,O,200
81346,be,O,200
81347,created,O,200
81348,Duke,O,200
81349,of,O,200
81350,Kendal,O,200
81351,with,O,200
81352,a,O,200
81353,seat,O,200
81354,in,O,200
81355,the,O,200
81356,cabinet,O,200
81357,;,O,200
81358,and,O,200
81359,his,O,200
81360,majesty,O,200
81361,",",O,200
81362,thus,O,200
81363,surrounded,O,200
81364,by,O,200
81365,tne,O,200
81366,whole,O,200
81367,of,O,200
81368,his,O,200
81369,own,O,200
81370,family,O,200
81371,",",O,200
81372,may,O,200
81373,defy,O,200
81374,all,O,200
81375,the,O,200
81376,machinations,O,200
81377,of,O,200
81378,the,O,200
81379,disaffected,O,200
81380,.,O,200
81381,The,O,200
81382,following,O,200
81383,is,O,200
81384,the,O,200
81385,list,O,200
81386,of,O,200
81387,appointments,O,200
81388,in,O,200
81389,the,O,200
81390,queens,O,200
81391,household,O,200
81392,",",O,200
81393,which,O,200
81394,have,O,200
81395,been,O,200
81396,just,O,200
81397,made,O,200
81398,:,O,200
81399,Ladies,O,200
81400,of,O,200
81401,the,O,200
81402,Bedchamber—Marchioness,O,200
81403,of,O,200
81404,Wellesley,O,200
81405,",",O,200
81406,Marchioness,O,200
81407,of,O,200
81408,Mayo,O,200
81409,",",O,200
81410,Countess,O,200
81411,of,O,200
81412,Brownlow,O,200
81413,",",O,200
81414,Countess,O,200
81415,of,O,200
81416,Cawdor,O,200
81417,",",O,200
81418,Countess,O,200
81419,of,O,200
81420,Westmeath,O,200
81421,",",O,200
81422,Lady,O,200
81423,Clinton,O,200
81424,.,O,200
81425,Maids,O,200
81426,of,O,200
81427,Honour,O,200
81428,Miss,O,200
81429,Olivia,O,200
81430,de,O,200
81431,Roos,O,200
81432,",",O,200
81433,Miss,O,200
81434,Eden,O,200
81435,",",O,200
81436,Miss,O,200
81437,Courtenay,O,200
81438,Boyle,O,200
81439,",",O,200
81440,Miss,O,200
81441,Hope,O,200
81442,Johnstone,O,200
81443,",",O,200
81444,Miss,O,200
81445,Mitchell,O,200
81446,",",O,200
81447,Miss,O,200
81448,Sneyd,O,200
81449,.,O,200
81450,Bedchamber,O,200
81451,Women,O,200
81452,Lady,O,200
81453,William,O,200
81454,Russell,O,200
81455,",",O,200
81456,Lady,O,200
81457,Isabella,O,200
81458,Wemyss,O,200
81459,",",O,200
81460,Lady,O,200
81461,Caroline,O,200
81462,Wood,O,200
81463,",",O,200
81464,Dowager,O,200
81465,Lady,O,200
81466,Bedingfield,O,200
81467,",",O,200
81468,Mrs,O,200
81469,.,O,200
81470,Berkeley,O,200
81471,Paget,O,200
81472,",",O,200
81473,Mrs,O,200
81474,.,O,200
81475,Hope,O,200
81476,.,O,200
81477,The,O,200
81478,Dowager,O,200
81479,Countess,O,200
81480,of,O,200
81481,Ilchester,O,200
81482,has,O,200
81483,been,O,200
81484,appointed,O,200
81485,one,O,200
81486,of,O,200
81487,the,O,200
81488,ladies,O,200
81489,of,O,200
81490,the,O,200
81491,bedchamber,O,200
81492,to,O,200
81493,her,O,200
81494,majesty,O,200
81495,.,O,200
81496,Colonel,O,200
81497,Macdonald,O,200
81498,",",O,200
81499,of,O,200
81500,the,O,200
81501,Coldstream,O,200
81502,regiment,O,200
81503,of,O,200
81504,foot,O,200
81505,guards,O,200
81506,",",O,200
81507,and,O,200
81508,Captain,O,200
81509,Askew,O,200
81510,",",O,200
81511,have,O,200
81512,been,O,200
81513,appointed,O,200
81514,equerries,O,200
81515,to,O,200
81516,the,O,200
81517,queen,O,200
81518,.,O,200
81539,GENERAL,O,201
81540,MOURNING,O,201
81541,.,O,201
81542,A,O,201
81543,supplement,O,201
81544,to,O,201
81545,the,O,201
81546,London,O,201
81547,Gazette,O,201
81548,extraordinary,O,201
81549,",",O,201
81550,of,O,201
81551,June,O,201
81552,29th,O,201
81553,",",O,201
81554,contains,O,201
81555,the,O,201
81556,following,O,201
81557,order,O,201
81558,for,O,201
81559,a,O,201
81560,general,O,201
81561,mourning,O,201
81562,.,O,201
81563,Heralds,O,201
81564,College,O,201
81565,",",O,201
81566,June,O,201
81567,28,O,201
81568,.,O,201
81569,The,O,201
81570,Earl,O,201
81571,Marshals,O,201
81572,order,O,201
81573,fur,O,201
81574,a,O,201
81575,General,O,201
81576,Mourning,O,201
81577,fin,O,201
81578,his,O,201
81579,late,O,201
81580,Majesty,O,201
81581,King,O,201
81582,George,O,201
81583,the,O,201
81584,fourth,O,201
81585,.,O,201
81586,In,O,201
81587,pursuance,O,201
81588,of,O,201
81589,an,O,201
81590,order,O,201
81591,of,O,201
81592,his,O,201
81593,majesty,O,201
81594,in,O,201
81595,council,O,201
81596,",",O,201
81597,the,O,201
81598,£,O,201
81599,Rth,O,201
81600,of,O,201
81601,June,O,201
81602,",",O,201
81603,1830,O,201
81604,",",O,201
81605,these,O,201
81606,are,O,201
81607,to,O,201
81608,give,O,201
81609,public,O,201
81610,notice,O,201
81611,",",O,201
81612,that,O,201
81613,it,O,201
81614,is,O,201
81615,expected,O,201
81616,",",O,201
81617,that,O,201
81618,all,O,201
81619,persons,O,201
81620,",",O,201
81621,upon,O,201
81622,the,O,201
81623,present,O,201
81624,occasion,O,201
81625,of,O,201
81626,the,O,201
81627,death,O,201
81628,of,O,201
81629,his,O,201
81630,late,O,201
81631,majesty,O,201
81632,",",O,201
81633,of,O,201
81634,blessed,O,201
81635,memory,O,201
81636,",",O,201
81637,do,O,201
81638,put,O,201
81639,them-elves,O,201
81640,into,O,201
81641,decent,O,201
81642,mourning,O,201
81643,to,O,201
81644,begin,O,201
81645,upon,O,201
81646,Wednesday,O,201
81647,next,O,201
81648,",",O,201
81649,the,O,201
81650,30th,O,201
81651,instant,O,201
81652,.,O,201
81653,NORFOLK,B-LOC,201
81654,",",O,201
81655,Earl,O,201
81656,Marshal,O,201
81657,.,O,201
81658,The,O,201
81659,same,O,201
81660,publication,O,201
81661,also,O,201
81662,contains,O,201
81663,orders,O,201
81664,for,O,201
81665,mourning,O,201
81666,for,O,201
81667,the,O,201
81668,army,O,201
81669,and,O,201
81670,navy,O,201
81671,:,O,201
81672,His,O,201
81673,majesty,O,201
81674,does,O,201
81675,not,O,201
81676,require,O,201
81677,that,O,201
81678,the,O,201
81679,officers,O,201
81680,of,O,201
81681,the,O,201
81682,army,O,201
81683,should,O,201
81684,wear,O,201
81685,any,O,201
81686,other,O,201
81687,mourning,O,201
81688,",",O,201
81689,with,O,201
81690,their,O,201
81691,uniforms,O,201
81692,",",O,201
81693,on,O,201
81694,the,O,201
81695,present,O,201
81696,melancholy,O,201
81697,occasion,O,201
81698,",",O,201
81699,than,O,201
81700,black,O,201
81701,crape,O,201
81702,over,O,201
81703,the,O,201
81704,ornamental,O,201
81705,part,O,201
81706,of,O,201
81707,the,O,201
81708,cap,O,201
81709,or,O,201
81710,hat,O,201
81711,",",O,201
81712,the,O,201
81713,sword,O,201
81714,knot,O,201
81715,",",O,201
81716,and,O,201
81717,on,O,201
81718,the,O,201
81719,left,O,201
81720,arm,O,201
81721,",",O,201
81722,with,O,201
81723,the,O,201
81724,following,O,201
81725,exceptions,O,201
81726,",",O,201
81727,—,O,201
81728,viz,O,201
81729,.,O,201
81730,officers,O,201
81731,on,O,201
81732,duty,O,201
81733,are,O,201
81734,to,O,201
81735,wear,O,201
81736,black,O,201
81737,gloves,O,201
81738,",",O,201
81739,black,O,201
81740,crape,O,201
81741,over,O,201
81742,the,O,201
81743,ornamental,O,201
81744,part,O,201
81745,of,O,201
81746,the,O,201
81747,cap,O,201
81748,or,O,201
81749,hat,O,201
81750,",",O,201
81751,the,O,201
81752,sword,O,201
81753,knot,O,201
81754,",",O,201
81755,and,O,201
81756,on,O,201
81757,the,O,201
81758,left,O,201
81759,arm,O,201
81760,;,O,201
81761,the,O,201
81762,sash,O,201
81763,covered,O,201
81764,with,O,201
81765,black,O,201
81766,crape,O,201
81767,;,O,201
81768,black,O,201
81769,gorget,O,201
81770,riband,O,201
81771,;,O,201
81772,and,O,201
81773,a,O,201
81774,black,O,201
81775,crape,O,201
81776,scarf,O,201
81777,over,O,201
81778,the,O,201
81779,right,O,201
81780,shoulder,O,201
81781,.,O,201
81782,A,O,201
81783,second,O,201
81784,supplement,O,201
81785,to,O,201
81786,the,O,201
81787,Gazette,O,201
81788,contains,O,201
81789,the,O,201
81790,usual,O,201
81791,proclamation,O,201
81792,",",O,201
81793,for,O,201
81794,the,O,201
81795,encouragement,O,201
81796,of,O,201
81797,piety,O,201
81798,and,O,201
81799,virtue,O,201
81800,",",O,201
81801,and,O,201
81802,for,O,201
81803,the,O,201
81804,preventing,O,201
81805,and,O,201
81806,punishing,O,201
81807,of,O,201
81808,vice,O,201
81809,",",O,201
81810,profaneness,O,201
81811,",",O,201
81812,and,O,201
81813,immorality,O,201
81814,;,O,201
81815,and,O,201
81816,a,O,201
81817,proclamation,O,201
81818,by,O,201
81819,the,O,201
81820,king,O,201
81821,"""",O,201
81822,requiring,O,201
81823,all,O,201
81824,persons,O,201
81825,",",O,201
81826,being,O,201
81827,in,O,201
81828,office,O,201
81829,of,O,201
81830,authority,O,201
81831,or,O,201
81832,government,O,201
81833,at,O,201
81834,the,O,201
81835,decease,O,201
81836,of,O,201
81837,the,O,201
81838,late,O,201
81839,king,O,201
81840,",",O,201
81841,to,O,201
81842,proceed,O,201
81843,in,O,201
81844,the,O,201
81845,execution,O,201
81846,of,O,201
81847,their,O,201
81848,respective,O,201
81849,offices,O,201
81850,.,O,201
81851,"""",O,201
81872,FUNERAL,O,202
81873,OF,O,202
81874,THE,O,202
81875,PRINCE,O,202
81876,ROYAL,O,202
81877,OF,O,202
81878,BELGIUM,B-LOC,202
81879,.,O,202
81880,The,O,202
81881,funeral,O,202
81882,of,O,202
81883,the,O,202
81884,Prince,O,202
81885,Boyal,O,202
81886,took,O,202
81887,place,O,202
81888,on,O,202
81889,Monday,O,202
81890,",",O,202
81891,The,O,202
81892,ceremony,O,202
81893,commenced,O,202
81894,at,O,202
81895,noon,O,202
81896,and,O,202
81897,terminated,O,202
81898,at,O,202
81899,half-past,O,202
81900,one,O,202
81901,oclock,O,202
81902,.,O,202
81903,The,O,202
81904,King,O,202
81905,and,O,202
81906,the,O,202
81907,Count,O,202
81908,of,O,202
81909,Flanders,B-LOC,202
81910,were,O,202
81911,present,O,202
81912,at,O,202
81913,the,O,202
81914,solemn,O,202
81915,ceremony,O,202
81916,.,O,202
81917,There,O,202
81918,was,O,202
81919,an,O,202
81920,immense,O,202
81921,concourse,O,202
81922,of,O,202
81923,spectators,O,202
81924,",",O,202
81925,Who,O,202
81926,evinced,O,202
81927,the,O,202
81928,deepest,O,202
81929,sympathy,O,202
81930,and,O,202
81931,sorrow,O,202
81932,.,O,202
81933,The,O,202
81934,funeral,O,202
81935,service,O,202
81936,was,O,202
81937,performed,O,202
81938,by,O,202
81939,the,O,202
81940,Archbishop,O,202
81941,of,O,202
81942,Malines,B-LOC,202
81943,.,O,202
81944,A,O,202
81945,large,O,202
81946,number,O,202
81947,of,O,202
81948,the,O,202
81949,inhabitants,O,202
81950,of,O,202
81951,Brussels,B-LOC,202
81952,",",O,202
81953,and,O,202
81954,even,O,202
81955,several,O,202
81956,foreigners,O,202
81957,residing,O,202
81958,iv,O,202
81959,that,O,202
81960,capital,O,202
81961,",",O,202
81962,have,O,202
81963,spontaneously,O,202
81964,gone,O,202
81965,into,O,202
81966,mourning,O,202
81967,for,O,202
81968,the,O,202
81969,Prince,O,202
81970,Boyal,O,202
81971,",",O,202
81972,as,O,202
81973,have,O,202
81974,also,O,202
81975,all,O,202
81976,the,O,202
81977,functionaries,O,202
81978,and,O,202
81979,members,O,202
81980,of,O,202
81981,the,O,202
81982,public,O,202
81983,administrations,O,202
81984,.,O,202
81985,Most,O,202
81986,of,O,202
81987,the,O,202
81988,shops,O,202
81989,at,O,202
81990,Laeken,B-LOC,202
81991,are,O,202
81992,closed,O,202
81993,",",O,202
81994,and,O,202
81995,black,O,202
81996,drapery,O,202
81997,",",O,202
81998,or,O,202
81999,the,O,202
82000,national,O,202
82001,colours,O,202
82002,with,O,202
82003,emblems,O,202
82004,of,O,202
82005,mourning,O,202
82006,in,O,202
82007,crape,O,202
82008,",",O,202
82009,are,O,202
82010,hanging,O,202
82011,from,O,202
82012,the,O,202
82013,windows,O,202
82014,of,O,202
82015,the,O,202
82016,private,O,202
82017,houses,O,202
82018,.,O,202
82019,Large,O,202
82020,black,O,202
82021,flags,O,202
82022,",",O,202
82023,with,O,202
82024,silver,O,202
82025,stripes,O,202
82026,",",O,202
82027,are,O,202
82028,also,O,202
82029,floating,O,202
82030,above,O,202
82031,the,O,202
82032,churches,O,202
82033,and,O,202
82034,public,O,202
82035,schools,O,202
82036,Thousands,O,202
82037,of,O,202
82038,addresses,O,202
82039,of,O,202
82040,condolence,O,202
82041,have,O,202
82042,been,O,202
82043,sent,O,202
82044,to,O,202
82045,the,O,202
82046,royal,O,202
82047,family,O,202
82048,.,O,202
82069,The,O,203
82070,Bishop,O,203
82071,of,O,203
82072,Salisbury,O,203
82073,is,O,203
82074,a,O,203
82075,little,O,203
82076,better,O,203
82077,.,O,203
82078,On,O,203
82079,Saturday,O,203
82080,the,O,203
82081,bulletin,O,203
82082,said,O,203
82083,:,O,203
82084,—,O,203
82085,"""",O,203
82086,The,O,203
82087,Bishop,O,203
82088,of,O,203
82089,Salisbury,O,203
82090,has,O,203
82091,had,O,203
82092,a,O,203
82093,better,O,203
82094,night,O,203
82095,",",O,203
82096,and,O,203
82097,his,O,203
82098,condition,O,203
82099,is,O,203
82100,more,O,203
82101,satisfactory,O,203
82102,.,O,203
82103,"""",O,203
82104,Yesterday,O,203
82105,morning,O,203
82106,his,O,203
82107,lordship,O,203
82108,was,O,203
82109,said,O,203
82110,to,O,203
82111,have,O,203
82112,had,O,203
82113,a,O,203
82114,favourable,O,203
82115,night,O,203
82116,",",O,203
82117,and,O,203
82118,was,O,203
82119,in,O,203
82120,other,O,203
82121,respects,O,203
82122,the,O,203
82123,same,O,203
82124,.,O,203
82125,Suicide,O,203
82126,by,O,203
82127,a,O,203
82128,Gentleman,O,203
82129,in,O,203
82130,Bt,B-LOC,203
82131,.,I-LOC,203
82132,Jamess,B-LOC,203
82133,Park,I-LOC,203
82134,.,O,203
82135,On,O,203
82136,Sunday,O,203
82137,morning,O,203
82138,",",O,203
82139,between,O,203
82140,four,O,203
82141,and,O,203
82142,five,O,203
82143,oclock,O,203
82144,",",O,203
82145,a,O,203
82146,gentleman,O,203
82147,shot,O,203
82148,himself,O,203
82149,in,O,203
82150,the,O,203
82151,Mall,O,203
82152,",",O,203
82153,St,B-LOC,203
82154,.,I-LOC,203
82155,Jamess,B-LOC,203
82156,Park,I-LOC,203
82157,",",O,203
82158,nearly,O,203
82159,opposite,O,203
82160,Marlborough,B-BUILDING,203
82161,House,I-BUILDING,203
82162,.,O,203
82163,Ths,O,203
82164,police,O,203
82165,on,O,203
82166,duty,O,203
82167,",",O,203
82168,hearing,O,203
82169,a,O,203
82170,report,O,203
82171,ot,O,203
82172,rirearma,O,203
82173,",",O,203
82174,went,O,203
82175,to,O,203
82176,the,O,203
82177,spot,O,203
82178,",",O,203
82179,and,O,203
82180,found,O,203
82181,a,O,203
82182,gentleman,O,203
82183,lying,O,203
82184,on,O,203
82185,the,O,203
82186,gravel,O,203
82187,path,O,203
82188,in,O,203
82189,the,O,203
82190,avenue,O,203
82191,next,O,203
82192,to,O,203
82193,the,O,203
82194,carriage,O,203
82195,road,O,203
82196,.,O,203
82197,There,O,203
82198,was,O,203
82199,a,O,203
82200,revolver,O,203
82201,in,O,203
82202,his,O,203
82203,right,O,203
82204,hand,O,203
82205,",",O,203
82206,and,O,203
82207,the,O,203
82208,mark,O,203
82209,of,O,203
82210,a,O,203
82211,bullet,O,203
82212,on,O,203
82213,the,O,203
82214,right,O,203
82215,side,O,203
82216,of,O,203
82217,the,O,203
82218,head,O,203
82219,left,O,203
82220,no,O,203
82221,doubt,O,203
82222,as,O,203
82223,to,O,203
82224,the,O,203
82225,cause,O,203
82226,of,O,203
82227,death,O,203
82228,.,O,203
82229,From,O,203
82230,inquiries,O,203
82231,and,O,203
82232,search,O,203
82233,",",O,203
82234,it,O,203
82235,appear,O,203
82236,th,O,203
82237,it,O,203
82238,his,O,203
82239,name,O,203
82240,is,O,203
82241,Christian,O,203
82242,Gwinnear,O,203
82243,;,O,203
82244,he,O,203
82245,is,O,203
82246,apparently,O,203
82247,b,O,203
82248,.,O,203
82249,-,O,203
82250,t,O,203
82251,w,O,203
82252,",",O,203
82253,a,O,203
82254,thirty-five,O,203
82255,and,O,203
82256,forty,O,203
82257,years,O,203
82258,of,O,203
82259,age,O,203
82260,",",O,203
82261,with,O,203
82262,full,O,203
82263,bear,O,203
82264,!,O,203
82265,and,O,203
82266,moustache,O,203
82267,",",O,203
82268,having,O,203
82269,the,O,203
82270,appearance,O,203
82271,of,O,203
82272,a,O,203
82273,German,O,203
82274,.,O,203
82275,Ha,O,203
82276,was,O,203
82277,exceedingly,O,203
82278,well,O,203
82279,dressed,O,203
82280,",",O,203
82281,with,O,203
82282,two,O,203
82283,coats,O,203
82284,on,O,203
82285,",",O,203
82286,dark,O,203
82287,trousers,O,203
82288,aide,O,203
82289,spring,O,203
82290,boots,O,203
82291,",",O,203
82292,and,O,203
82293,speckled,O,203
82294,silk,O,203
82295,socks,O,203
82296,",",O,203
82297,his,O,203
82298,linen,O,203
82299,mario,O,203
82300,.,O,203
82301,"""",O,203
82302,C.G,O,203
82303,.,O,203
82304,",",O,203
82305,"""",O,203
82306,and,O,203
82307,the,O,203
82308,shirt,O,203
82309,in,O,203
82310,addition,O,203
82311,having,O,203
82312,the,O,203
82313,number,O,203
82314,"""",O,203
82315,o,O,203
82316,"""",O,203
82317,He,O,203
82318,had,O,203
82319,a,O,203
82320,small,O,203
82321,sum,O,203
82322,of,O,203
82323,money,O,203
82324,in,O,203
82325,his,O,203
82326,pocketa,O,203
82327,.,O,203
82328,The,O,203
82329,Deajt,O,203
82330,kOK,O,203
82331,Exeter,B-LOC,203
82332,on,O,203
82333,Ritualism,O,203
82334,.,O,203
82335,—,O,203
82336,On,O,203
82337,Sunday,O,203
82338,forenoon,O,203
82339,",",O,203
82340,at,O,203
82341,the,O,203
82342,Exeter,B-BUILDING,203
82343,Cathedral,I-BUILDING,203
82344,",",O,203
82345,the,O,203
82346,Very,O,203
82347,&,O,203
82348,v,O,203
82349,Dean,O,203
82350,Boyd,O,203
82351,delivered,O,203
82352,a,O,203
82353,discourse,O,203
82354,on,O,203
82355,the,O,203
82356,errors,O,203
82357,of,O,203
82358,rituaUs-n,O,203
82359,which,O,203
82360,",",O,203
82361,he,O,203
82362,said,O,203
82363,",",O,203
82364,was,O,203
82365,the,O,203
82366,religion,O,203
82367,of,O,203
82368,the,O,203
82369,anoiens,O,203
82370,Pharisees,O,203
82371,.,O,203
82372,His,O,203
82373,text,O,203
82374,was,O,203
82375,Mark,O,203
82376,vii,O,203
82377,",",O,203
82378,",",O,203
82379,15,O,203
82380,.,O,203
82381,Tue,O,203
82382,rituaLUtj,O,203
82383,",",O,203
82384,he,O,203
82385,said,O,203
82386,",",O,203
82387,gave,O,203
82388,strange,O,203
82389,interpretations,O,203
82390,of,O,203
82391,tha,O,203
82392,obscor,O,203
82393,mysteririd,O,203
82394,of,O,203
82395,symbolism,O,203
82396,;,O,203
82397,they,O,203
82398,advanced,O,203
82399,reasons,O,203
82400,£,O,203
82401,wt,O,203
82402,»,O,203
82403,y,O,203
82404,a,O,203
82405,church,O,203
82406,tower,O,203
82407,should,O,203
82408,be,O,203
82409,built,O,203
82410,square,O,203
82411,",",O,203
82412,why,O,203
82413,the,O,203
82414,spire,O,203
82415,should,O,203
82416,point,O,203
82417,upwards,O,203
82418,",",O,203
82419,why,O,203
82420,the,O,203
82421,presence,O,203
82422,of,O,203
82423,the,O,203
82424,Redeemer,O,203
82425,could,O,203
82426,not,O,203
82427,be,O,203
82428,found,O,203
82429,amongst,O,203
82430,His,O,203
82431,people,O,203
82432,unle-there,O,203
82433,were,O,203
82434,two,O,203
82435,lighted,O,203
82436,candles,O,203
82437,upon,O,203
82438,the,O,203
82439,communion,O,203
82440,table,O,203
82441,.,O,203
82442,Symbolism,O,203
82443,had,O,203
82444,passed,O,203
82445,into,O,203
82446,Bupsrstition,O,203
82447,Eiror,O,203
82448,permeated,O,203
82449,the,O,203
82450,minds,O,203
82451,of,O,203
82452,the,O,203
82453,Pharisees,O,203
82454,they,O,203
82455,passed,O,203
82456,from,O,203
82457,the,O,203
82458,religion,O,203
